$KAAZING,37.4189567,-121.9785079,12.50,41.01,0.13,0.29,159.02,4,15,2014,23,7,9,0,243.19,182.33,176.60,279.46,73.31,22.95,62.18,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.50,41.01,0.13,0.29,159.02,4,15,2014,23,7,9,0,243.64,182.43,175.88,284.04,73.32,22.96,61.89,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.50,41.01,0.06,0.14,140.02,4,15,2014,23,7,11,0,243.07,182.23,176.62,279.46,73.32,22.96,61.70,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.50,41.01,0.06,0.14,140.02,4,15,2014,23,7,11,0,243.48,182.33,175.90,284.04,73.32,22.96,61.56,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.50,41.01,0.06,0.14,140.02,4,15,2014,23,7,11,0,242.97,182.33,175.90,284.04,73.31,22.95,61.21,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.50,41.01,0.06,0.14,140.02,4,15,2014,23,7,11,0,242.95,182.23,176.62,279.46,73.31,22.95,60.94,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.50,41.01,0.06,0.14,140.02,4,15,2014,23,7,11,0,241.77,182.23,176.62,279.46,73.29,22.94,60.57,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.50,41.01,0.06,0.14,140.02,4,15,2014,23,7,11,0,241.37,182.33,176.60,279.46,73.29,22.94,60.41,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.50,41.01,0.06,0.14,140.02,4,15,2014,23,7,11,0,243.48,182.43,177.29,274.76,73.29,22.94,60.32,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.50,41.01,0.06,0.14,140.02,4,15,2014,23,7,11,0,241.95,182.33,177.30,274.76,73.25,22.92,60.18,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.06,0.14,140.02,4,15,2014,23,7,14,0,244.26,182.33,175.90,284.04,73.25,22.92,60.14,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.06,0.14,140.02,4,15,2014,23,7,14,0,241.57,182.53,176.57,279.46,73.25,22.92,60.07,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.06,0.14,140.02,4,15,2014,23,7,14,0,243.35,182.33,175.90,284.04,73.25,22.92,60.01,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.06,0.14,140.02,4,15,2014,23,7,15,0,243.23,182.23,175.93,284.04,73.25,22.92,59.98,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.06,0.14,140.02,4,15,2014,23,7,15,0,244.52,181.64,176.60,280.30,73.25,22.92,59.96,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.06,0.14,140.02,4,15,2014,23,7,15,0,241.95,183.12,176.59,278.75,73.29,22.94,59.89,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.06,0.14,140.02,4,15,2014,23,7,16,0,243.49,182.33,176.60,279.46,73.29,22.94,59.80,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.06,0.14,140.02,4,15,2014,23,7,16,0,242.90,182.33,175.90,284.04,73.31,22.95,59.75,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.06,0.14,140.02,4,15,2014,23,7,16,0,242.23,182.33,175.90,284.04,73.31,22.95,59.73,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.06,0.14,140.02,4,15,2014,23,7,16,0,241.68,182.33,176.60,279.46,73.29,22.94,59.61,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.06,0.14,140.02,4,15,2014,23,7,16,0,243.49,181.73,176.59,280.30,73.31,22.95,59.61,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.04,0.08,124.81,4,15,2014,23,7,17,0,243.93,182.33,175.90,284.04,73.29,22.94,59.57,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.07,0.16,139.82,4,15,2014,23,7,18,0,243.05,182.23,176.62,279.46,73.31,22.95,59.57,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.60,41.34,0.07,0.16,139.82,4,15,2014,23,7,18,0,243.04,182.33,175.90,284.04,73.31,22.95,59.55,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,19,0,242.10,182.33,177.30,274.76,73.31,22.95,59.63,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,19,0,243.46,181.64,177.30,275.19,73.32,22.96,59.58,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,19,0,243.28,182.33,176.60,279.46,73.36,22.98,59.56,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,20,0,242.68,182.33,176.60,279.46,73.32,22.96,59.54,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,20,0,242.25,182.33,176.60,279.46,73.32,22.96,59.40,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,20,0,241.75,182.33,176.60,279.46,73.36,22.98,59.42,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,21,0,243.30,182.43,176.59,279.46,73.31,22.95,59.37,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,21,0,241.98,183.01,175.90,282.99,73.31,22.95,59.27,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,21,0,242.28,182.53,176.57,279.46,73.32,22.96,59.28,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189567,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,21,0,243.96,181.55,176.62,280.30,73.31,22.95,59.34,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,22,0,241.97,183.01,176.60,278.75,73.29,22.94,59.41,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,22,0,244.32,181.73,176.59,280.30,73.29,22.94,59.48,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,23,0,243.60,182.23,176.62,279.46,73.29,22.94,59.52,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,23,0,242.88,183.01,175.90,282.99,73.32,22.96,59.56,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,23,0,243.27,181.64,176.60,280.30,73.32,22.96,59.61,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.07,0.16,139.82,4,15,2014,23,7,23,0,242.71,182.33,176.60,279.46,73.36,22.98,59.67,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.15,0.33,147.47,4,15,2014,23,7,24,0,242.93,182.33,176.60,279.46,73.38,22.99,59.61,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.15,0.33,147.47,4,15,2014,23,7,24,0,241.84,183.01,176.60,278.75,73.41,23.01,59.56,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.15,0.33,147.47,4,15,2014,23,7,24,0,242.39,182.33,176.60,279.46,73.41,23.01,59.65,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,25,0,243.60,182.33,176.60,279.46,73.43,23.02,59.67,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,25,0,242.77,182.43,175.88,284.04,73.43,23.02,59.56,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,26,0,242.17,183.12,175.17,287.10,73.43,23.02,59.54,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,26,0,242.00,182.43,176.59,279.46,73.43,23.02,59.51,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,26,0,243.22,182.33,175.90,284.04,73.45,23.03,59.61,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,27,0,242.32,182.33,175.90,284.04,73.45,23.03,59.62,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,27,0,242.98,182.43,176.59,279.46,73.45,23.03,59.38,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189529,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,27,0,242.71,182.43,176.59,279.46,73.45,23.03,59.05,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,28,0,243.49,182.33,176.60,279.46,73.43,23.02,58.94,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,28,0,244.06,182.23,175.93,284.04,73.43,23.02,58.87,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,28,0,242.53,182.33,175.90,284.04,73.43,23.02,58.82,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,29,0,242.16,182.43,176.59,279.46,73.41,23.01,58.80,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
